"ASV_hash","Station_1","Station_2","Station_3","Station_4","Station_5","Station_6","Station_7","Station_8"
"56bd6deda1cd22657cb632ed8c1e966d",0,96,18,0,0,34,54,0
"58452551a1289b1d6bad5d1bb756f64b",0,46,0,0,0,0,0,0
"5935ff0c0c6b3bccd33247c665890b2c",0,48,0,0,0,0,0,0
"5b051583d840950cb1230792e65640cd",0,38,88,17,0,0,0,0
"5ba2f7d81a3e88e2981d1d5760a85028",0,66,286,209,57,47,78,301
"5d81e3f4934a6c4f6da1b7da1db30360",0,25,6,45,0,0,0,15
"5e64847d0c98411c095568552490511f",0,59,0,0,0,0,0,0
"64d463e6c13f6efa32bc0093a90518e9",0,12,0,0,0,0,0,0
"654d6f35ce3b8c6dd3375c55b28dfcd8",0,40,35,48,0,0,0,0
"6601e44e77ae92d1d77de77f4315de2f",0,120,0,209,0,151,0,0
"6c47603a02102e8140f07bbb739ddcd5",0,3,0,0,0,0,0,0
"7013c2d5fa3ed14735df65e4f7ae553e",0,30,0,0,0,0,0,0
"72c0aee93b5231c74d14e5af62130737",0,20,0,0,0,0,0,0
"740d1f88808a54f79c28ba030ea0be81",0,58,0,0,0,0,0,0
"750aa8ae079867edc31d5618f84c890b",0,284,0,0,0,0,0,0
"7cce63ccab109a110e5694c992c38045",0,3,0,0,0,0,0,0
"7df5236011d3259a11e2e12c62383f4e",0,45,0,0,0,0,0,0
"7e3c16c0df1b70ea1845cc06c0957df4",0,35,0,0,0,0,0,0
"802a02eb0faca94de99f430e163000ef",0,3,0,0,0,0,0,0
"8180b628c1fb7938a042b66335866a50",0,13,0,0,0,0,0,0
"8425705be0eece055f71e2267f2fc536",0,14,0,0,0,0,0,0
"850cc9e73a5a150fd471f9d79feba414",0,6,0,0,0,0,0,0
"850dd2b32a93ae6088cf31f8d7b7f87d",0,16,0,0,0,0,0,0
"871975ec71543a010b58277790e0d8cd",0,7,0,0,0,0,0,0
"889a389b0f95008c4efb40124de058d4",0,44,0,0,0,0,0,0
"895e7519cdf24bac0e114d49134add32",0,178,54,157,233,950,1823,658
"89dc0b26ac6aa81dbfd1896cc5a7d94d",0,67,0,0,0,0,0,0
"8c638cfd60b725318073f49106d3406a",0,8,0,0,0,0,0,0
"8e3fcd0aa2dcd69211c887db6c7430c4",0,14,0,0,0,0,0,0
"9086bc956542d0c177e7c3d424e5d5e1",0,416,339,332,0,210,0,0
"9211a2f113125ff64cd2414d0b280813",0,202,153,30,30,19,116,13
"95338517d1dff8a78f9a686261c67b0f",0,183,277,134,21,35,256,0
"963550282dbec203453a41a7b5ca96f8",0,6,60,69,0,0,0,0
"971b3bd7a274cf7490cdbd298fb4ccbf",0,27,0,0,0,0,0,0
"9776756ff610317a3880669a388cb92d",0,24,0,0,0,0,0,0
"9abf374d970f1f4f252bf1bd69d09ed9",0,8,31,14,8,0,0,0
"9bb5699c217e246dd9895555aad784ad",0,86,0,0,0,0,0,0
"9cb6c2f5238a948855ebacc3007cb844",0,75,44,16,0,0,0,0
"9e09c8170cb6eb444823505cb194f130",0,8,0,0,0,0,0,0
"a0b253821b644a695325ef064311ff5c",0,5,0,0,0,0,0,0
"a1a5d5d6590c9695dcd0582362718b5e",0,32,0,0,0,0,0,0
"a58e6a7d02ff0e0494bc5e98e1156af0",0,309,0,0,0,0,0,0
"a609a2898254ec0ba969d4f12d28bf92",0,29,0,0,0,0,0,0
"a64371d9c6a59e99940317dfaea7ef9b",0,438,25,0,0,0,0,0
"a866da18343f2eb6f780293347222d03",0,291,279,239,0,89,1629,109
"ab6c03fc9eb563396518fd182d9dc1cf",0,112,134,146,95,24,0,0
"b53a9514753f3d8fac6d4e89f325a000",0,9,0,10,0,0,0,0
"b684480deb49cb413074a2d7946bbb01",0,39,32,0,0,0,0,0
"b89736ee744f30e104a26b5fb96dfd82",0,2,0,0,0,0,0,0
"b991647bdfa292ed9668c4a545e12db8",0,46,0,0,0,0,0,0
"bb71df23948aafa174cab22526c40131",0,5,0,0,0,0,0,0
"be7cf7f0eb527615883b9fd010bc5b6e",0,25,0,0,0,0,0,0
"c0573a4ef79de2072e40f6e6182a3a07",0,46,0,0,0,0,0,0
"c104ba5a3c3ed119dbab8240b1ba1972",0,647,0,314,0,0,763,331
"c479ac2df896ea806d69f1d9eb02fe3f",0,3,0,0,0,0,0,1639
"c54097d055a7bc4af26bd60aa2407e13",0,49,0,49,0,0,0,0
"c6d3b3e4ac42927af635c3d6f33bceb9",0,18,0,0,0,0,0,0
"c88e3621aadd8628b28e2b2a2ecb8121",0,8,0,0,0,0,0,0
"d0d683c1f0b5a2000c44ec9e28ecaa55",0,83,0,0,0,0,0,0
"d6f96dea5ed29e7f06336933fbbe2dbc",0,111,0,0,0,0,0,0
"d740b6553dfd44521bc26bb60edb16ce",0,90,0,0,0,0,0,0
"d978cd0bf563da9044aa3c526dbf822c",0,646,88,187,0,0,438,0
"d9866dcb991898bbe5b92a16e0a8e28e",0,14,0,0,0,0,0,0
"d9e6122d0022c2e9d1dda8c1f6bbee4e",0,108,40,0,102,776,420,0
"dc6335325380390ade4498967dd42231",0,8,0,0,7,0,0,0
"dc7a2caf1b761b17cbd869c02f679867",0,82,46,0,0,0,0,0
"e6610bcc6e3cce833b224dbc335b064b",0,9,0,0,0,0,0,0
"e80127d5c332784522dd06cb2d323d9b",0,97,0,0,0,0,39,0
"eb660f2d78fa680e3fa1093d44731c60",0,276,0,0,0,259,324,505
"ebf8b2c10b9fd7aa806c88e59c22ac51",0,43,56,29,0,8,467,0
"ee92dfaa4d2656007eb2987e9e7921b3",0,33,0,0,0,0,0,0
"f50425b3be8ca23926cd53757399c441",0,80,149,141,0,44,112,0
"f525e504d61fdb2f6aea183cb1c39f78",0,33,260,212,187,141,0,23
"fbd3a78821a28b7d96b55cc74bc70c8e",0,17,0,0,0,0,0,0
"fc46fef1a46ab993a1274d73b5a75409",0,63,56,0,8,14,0,35
"01780661b222a9e712fac8cd8d382ae2",0,0,28,0,0,0,17,0
"040f1851c527c288e06c264af8370066",0,0,152,213,21,239,109,0
"07b25c8829a162fca1a10ef120333edb",0,0,29,68,0,0,0,0
"126aa4444fa80dba3ec487a56cef054b",0,0,319,113,0,0,0,0
"12a7ea5f662cc15ee7ff3c89f7049d22",0,0,38,0,52,0,0,0
"147e3b8b48f284ee2c1e3321e4f252b4",0,0,47,27,15,0,0,10
"1ed4cd164c76cfab0841c40a1d1427a7",0,0,48,77,21,85,36,0
"1fb65d77b68058e7d3cb387a2bd40c5e",0,0,11,0,0,0,0,0
"1fe7d824d15091af07b12760014f0aa6",0,0,127,126,36,159,60,343
"205b6360467a49707ec73cef6bd54855",0,0,23,0,0,0,0,0
"23219c9eb6ceb38d0b5885f4d3bfc551",0,0,19,0,0,0,0,0
"25406317b88e6e66c2cb3caa4a12b955",0,0,348,343,23,36,0,0
"265348787db8940237b64139f561cb19",0,0,23,48,0,25,35,0
"2774a74450e7278b7ecda2e93ba3571a",0,0,21,0,0,0,0,0
"300724f4d3a56381022c3d47fda823ff",0,0,2,0,0,0,0,0
"3392f058af4dba519732b85380fed8ba",0,0,4,0,0,0,0,0
"34df589cd82ebf8de35409c5ecccaebf",0,0,35,0,0,0,0,0
"34f7f816bc2727cd33f0d5946c25c1f2",0,0,105,0,18,42,0,0
"3603e5a4b97ff65f7fcf9ef4bc1a4716",0,0,8,0,0,0,0,0
"367e504fea96fb08d718d2a1646ce3c7",0,0,52,0,0,0,0,0
"3e12933df267f907a666bd00a3dae4e4",0,0,56,0,0,0,0,0
"43954e031d648528b663f3426df154a6",0,0,32,0,0,0,0,0
"441532ab469239b9d44cad31f8fc84ad",0,0,13,0,0,0,0,0
"4af15d90acc79e29b986160b39ff1907",0,0,51,0,0,0,0,0
"4c68b0b1bbd5331767a9841a8cdfd324",0,0,7,0,0,0,0,0
"53130753327a93e67abe35a6372db524",0,0,12,0,0,0,0,0
"55eef1113d8765d48370e1433c04f089",0,0,13,0,0,0,0,0
"568fc0dc173420ced590d52fa317bb77",0,0,54,204,0,71,0,84
"5e45573c29a63a4f856d7ad532efa20b",0,0,37,76,0,0,0,0
"62550518d4badb5b0fefdebdd516667a",0,0,118,126,0,25,24,0
"6488b2aa878e61dd8432dc39d4889aea",0,0,10,0,0,0,0,0
"6d7fe285d7c38f5657ed922821cce45f",0,0,13,97,16,0,0,0
"70ba0be45b90b1e0b50efcc4391a6969",0,0,44,127,26,34,124,33
"737a668bc327deabf55db4f27ba34429",0,0,33,26,0,0,0,0
"764737bbed263f3d3d20c7e96e804b9f",0,0,110,0,0,0,0,0
"76d51fa7a865a93a5d0a7975f0f5aa2f",0,0,8,0,0,0,0,0
"7de16043c17f3ce2931b8fee09cff66d",0,0,40,0,0,0,0,0
"7ea3d83c7840c639b1dbccde39c9bba5",0,0,72,0,0,0,0,0
"813721ca7baa8f6cb65011e9abd3d34e",0,0,25,0,0,0,0,0
"84fe46c429d31d2a5e22344e30d70755",0,0,14,54,11,32,16,0
"8b51ed7d710a39c431d13465eb3d2cc5",0,0,45,0,0,0,0,0
"8ceb6f2f2d4c071f378a4a4ae6d58858",0,0,13,0,0,0,0,0
"8f4c64dfb85f28fabd47f5ce95c0633c",0,0,9,0,0,0,0,0
"8f930a64bc0a7fab125d50f1005bed2c",0,0,58,103,0,0,0,0
"99deb2555bb868c52d05b83ba6c402de",0,0,5,0,0,0,0,0
"a1555e0242efbb412da36e44480ecd42",0,0,69,58,40,29,0,0
"a42550f8800ffa7b8f70d1f6e87c0079",0,0,27,0,0,0,0,0
"ab111c6694386bb695448343bebc012a",0,0,10,31,0,0,0,0
"b23e5b54646df2e7e2c93d797bc764c2",0,0,33,81,0,0,0,13
"b29e4019b01c583ab0aa46a720ae2e21",0,0,11,0,0,0,0,0
"b32eec701ef0253037a6aece162f12d0",0,0,116,0,0,0,53,0
"b5719f6049093306acdb2f6a5b59811e",0,0,103,233,95,104,0,0
"c2b7762c304c4120e0e37403c19704ce",0,0,390,574,304,473,445,331
"c95b520fb73f1a7e178993a604b8dce6",0,0,52,0,0,0,0,0
"cb6cb823433eac6d42654ae25235c95f",0,0,238,294,0,0,44,0
"ce7cc5a76f86179ccbd1670c44b7f739",0,0,19,27,0,0,0,0
"d26f815fa771f5926209909770903457",0,0,64,48,0,0,0,0
"d4a6dfb358463e3dcb18b9c0bc791620",0,0,49,71,0,0,265,0
"d9408e89bb191b3af402911d12a29ee4",0,0,25,0,0,0,0,0
"db0262d16bc694a92f720aa7361f6f32",0,0,20,0,0,0,0,0
"e12ad628be05f3ff16398d429a4eb40e",0,0,12,0,0,0,0,0
"e94a61ca63478051fe3f2ad0f78c911d",0,0,12,47,0,0,33,0
"ecf14f4e5dcf2014f5200c03abadd726",0,0,69,137,0,38,59,0
"f039364c2c0da44b9d20b88835c8b666",0,0,20,42,18,0,0,0
"f1ec76ed24d2f190db8ccfc3c8829853",0,0,156,0,0,0,0,0
"f2ea7a22c367421d84dc20e2409f8edc",0,0,3,0,0,0,0,0
"f9343060a3f97a22708300cc34713563",0,0,42,0,0,0,0,0
"fd2ab3c19bbbaf9070bfc43614f937e3",0,0,38,62,0,16,0,0
"ff2d87d65a5f7e7570d217a4e040bddc",0,0,59,0,0,0,0,0
"ff790a214ac14e3c1386d5ab61fdae02",0,0,5,0,0,0,0,0
"0a28404f7f6d36140c1d5e733de2a20a",0,0,0,74,0,0,0,0
"0b7a0216742132aadf4541c6f3175331",0,0,0,88,25,0,0,0
"0cd9e101f9a7afbf445e4548e859803c",0,0,0,10,0,0,0,0
"0d7fca934b28e55666e2cbb4a5e76654",0,0,0,12,0,0,0,9
"1b00f488d0db1cef74f4612df8964ce3",0,0,0,14,0,0,0,0
"1e51327fa8ae49b26767e664cf3424e7",0,0,0,59,0,0,0,0
"2e42310fd23c7e876b48bad80a191a1d",0,0,0,9,0,0,0,0
"31e11d7110448a2732a9d7fa421a85f6",0,0,0,2,0,0,0,0
"3456fee8aaffc0ab124ea2b86986eac0",0,0,0,49,0,0,0,0
"371dd7aada923394779ae2afaf225a36",0,0,0,13,0,0,0,0
"3c0ab71028ea206b60c950cac78664ff",0,0,0,18,0,0,0,0
"3c59677c5b4b45f9e91853b74da5710b",0,0,0,59,0,0,0,0
"3d0ef27be38e6a9c60f6370dda3d7a9c",0,0,0,92,0,0,0,0
"4ba3945e38b6bf8a59b5bab52265716f",0,0,0,6,0,0,0,0
"4f951959e0b39b543eb8d4210af1c659",0,0,0,15,0,0,0,0
"5055b089764b46f943b221024d157cf3",0,0,0,59,0,62,0,0
"511a4720f21e990d5543d7c5afaf53a7",0,0,0,2,0,0,0,0
"54a975368a5cdfcddf6ae88abb97091e",0,0,0,71,0,0,0,0
"58101461e695c072a934efd06b9dedd4",0,0,0,12,0,0,0,0
"5f2405be697d7f325d00daae18c44f6f",0,0,0,32,0,60,41,17
"68cf3dd77ce24ed5355f3c8e187b4aa5",0,0,0,14,0,0,0,0
"6c776869551a388d07276410ef83ddf2",0,0,0,176,24,40,126,207
"6d2065f29e9b462a52379fa18dd7f9ca",0,0,0,69,0,0,0,0
"6fb13b954a05330297e68ac1f330a7a1",0,0,0,7,0,0,6,0
"777a8ae1c5e5a73a30167bfe7bb7b31b",0,0,0,77,0,0,0,0
"7bddda4517f8cf2440086852e266044b",0,0,0,23,4,0,0,0
"80801be172b96353539db0fa3a33f9c2",0,0,0,7,0,59,15,0
"80cbdf01f311173b935f7187facdb3ae",0,0,0,28,0,0,0,0
"83cc83abc163819e5304601f1a18a98e",0,0,0,172,15,0,95,76
"83e4157df2f2c025e1caa09d9987cae6",0,0,0,205,0,0,0,0
"8e1592cc412d35dbbe948faa7f1b111e",0,0,0,33,0,90,0,0
"9053b62695f18b3f250170276df130ed",0,0,0,157,0,0,72,62
"95620d8b2a47b8cd378a3bf936bf85a4",0,0,0,15,31,0,0,0
"96b83a17b264b055f55e86b04c57159d",0,0,0,82,0,0,0,0
"972d4f1eb1477b05e2da83a08a0b9c7e",0,0,0,29,0,0,0,0
"973f8aa4a7b4bf767f0df7ba407e1f8c",0,0,0,19,0,0,0,0
"97a93440861c40010c0c2d31a76be00f",0,0,0,32,0,0,0,0
"a64c045464972ff3fd0c59fc12be2452",0,0,0,22,0,0,0,0
"a975061cf204b25ddeb269ee79e8fa6b",0,0,0,14,0,0,289,65
"b37572d0e35ed735f55e9624c0409866",0,0,0,12,0,74,0,34
"b4b58dcbd7504e8a20970a36bd925f4c",0,0,0,6,0,0,0,0
"c18dd3794bd4f041047e8b88a308d667",0,0,0,20,0,28,15,0
"c278f921afae39e7743f8d3b92e9506c",0,0,0,9,0,0,0,0
"c62b34450c0fc4faf06d90ca2eba30e6",0,0,0,9,0,0,0,0
"d644416ac81791ca300bb8f29bac85f8",0,0,0,24,0,0,0,0
"d789c028f15a082f2950bf06dba20a32",0,0,0,28,0,0,0,0
"ddea9f8ffe90cc150c111eaeb2025a8d",0,0,0,38,0,0,0,0
"e52616cb43e8c4c25df816bccf4a7c7a",0,0,0,6,0,0,0,0
"e7ea820c1ced5b464f7e64af20c877d2",0,0,0,11,0,27,0,0
"ead5b1f68d029a4062634759980e8e15",0,0,0,2,0,0,0,0
"ed89b0c24e665ac1af2b1f1e1d4941e3",0,0,0,9,0,0,0,0
"f860e31c9f331266b125ebfe1c6d728d",0,0,0,22,0,0,0,0
"fba42672d7f7ff81749800c7548ed4d2",0,0,0,149,19,0,0,0
"fcc1c364b43009e4459a2190287246ce",0,0,0,207,0,0,0,0
"217e9f019f1f71d40d188dd8cd5856f1",0,0,0,0,5,0,0,0
"334469781d89086a1223cf5e89503922",0,0,0,0,1407,0,0,0
"398bc4bed58b1799b573fe03a554862a",0,0,0,0,180,67,0,336
"426179463aa75bdd21b5fc85f1c9c126",0,0,0,0,46,80,0,0
